# dialogue chunk 0008  entries 2801-3200 of 10370
# seq	block	idx	speaker	source	target
2801	map129_43344cfa	0	char_valessa	I can't believe I'd say something like that.\nAll my life, I've been raised to believe in the spirits.\nBut now, the best thing to do, is throw that belief away?	真不敢相信我会说出这种话。\n我这一生，都被教导要信仰灵。\n可如今，最好的做法，竟是抛弃这份信仰？
2802	map129_80987dd2	0	char_valessa	It's been over twenty years since the idol went dark...\nI can't say that I've seen Valinorth get any colder.\nThere's more to this — there has to be.	灵像熄灭已经二十多年了……\n我却没觉得瓦利诺斯变冷了多少。\n这背后另有隐情——一定有的。
2803	map129_9299c450	0	char_valessa	If they don't protect the land, then what does an idol do?\nThey need to have {i}some{/i} sort of purpose, right?\nAll of that energy, packed in one small thing.	如果它们不守护这片土地，那灵像到底是做什么的？\n它们总得有{i}某种{/i}用途吧？\n那么多能量，全都塞在一个小小的东西里。
2804	map129_3e1d6930	0	char_valessa	Anyway, I need to study more.\nI'll get back to you on that in the future.	总之，我得再多研究研究。\n以后我会再跟你谈这件事。
2805	map129_b06b33a4	0	char_valessa	Remember what we talked about last time?\nWhether or not we should be open with the people?\nI was worried that they'd use us to their own ends.	还记得我们上次聊的吗？\n我们该不该对民众坦诚？\n我当时担心他们会利用我们达成自己的目的。
2806	map129_080fb5a3	0	char_valessa	The ability to foresee the future, and change it?\nThat's too powerful. People would pay almost any price.\nAt least, that's what I thought — before you changed my mind.	预见未来、并改变未来的能力？\n那太强大了。人们几乎愿意付出任何代价。\n至少，在你改变我的想法之前，我是这么想的。
2807	map129_f842a304	0	char_valessa	Hiding it from the people? That's just as bad as lying.\nWhen we take down The Triumvirate, we need them to trust us.\nThey'll be placing the world in the hands of entirely new rulers.	对民众隐瞒？那和撒谎一样恶劣。\n等我们推翻三人执政团时，需要他们信任我们。\n他们正要把这个世界交到一群全新的统治者手中。
2808	map129_ef987b94	0	char_valessa	Being open is the best course of action.\nI'm glad you changed my mind, to be honest.\nI have a feeling that hiding it would be {i}way{/i} too hard.	坦诚才是最好的选择。\n说实话，我很高兴你说服了我。\n我总觉得，隐瞒这件事会{i}太{/i}难了。
2809	map129_2c65db4b	0	char_valessa	The ability to forsee the future, and change it?\nThat's too powerful. People would pay almost any price.\nI'm glad you shared the same opinion. We can't tell the people.	预见未来、并改变未来的能力？\n那太强大了。人们几乎愿意付出任何代价。\n很高兴你也是这么想的。我们不能告诉民众。
2810	map129_cd69383e	0	char_valessa	You're {i}so{/i} important to this mission, [firstname].\nWe can't have people vying for your skill and attention.\nEspecially if they resort to stuff like kidnapping, or bribing.	你在这场任务中{i}太{/i}重要了，[firstname]。\n我们不能让人来争夺你的能力和关注。\n尤其是当他们不惜用绑架或贿赂这种手段的时候。
2811	map129_cd69383e_1	0	char_valessa	You're {i}so{/i} important to this mission, [firstname].\nWe can't have people vying for your skill and attention.\nEspecially if they resort to stuff like kidnapping, or bribing.	你在这场任务中{i}太{/i}重要了，[firstname]。\n我们不能让人来争夺你的能力和关注。\n尤其是当他们不惜用绑架或贿赂这种手段的时候。
2812	map129_acba0ac7	0	char_valessa	Sorry to sound so scary, but it's a {i}real{/i} possibility.\nThat's why it's probably best for us to remain anonymous.\nHowever, I have a feeling we can't stay that way forever.	抱歉说得这么吓人，但这是{i}真实{/i}存在的可能。\n所以我们最好还是保持匿名。\n不过，我总觉得我们不可能永远这样下去。
