# dialogue chunk 0024  entries 9201-9600 of 10370
# seq	block	idx	speaker	source	target
9201	TheChoice_map023_1_0_cf87b3fd	0	char_ulric	Hey, I'm just theorizing.\nWe have no idea what will actually happen.\nWe just know one thing — The Triumvirate wants it destroyed.	嘿，我只是在推测。\n我们根本不知道实际会发生什么。\n我们只知道一件事——三人执政团想毁掉它。
9202	TheChoice_map023_1_0_49453bcd	0	char_pro	And that means they don't want anyone else to have it.\nSo there must be {i}something{/i} we can use it for, right?\nWe think that this is part of your destiny, [firstname].	也就是说，他们不想让任何人得到它。\n所以它一定{i}有{/i}什么我们能派上用场的地方，对吧？\n我们认为这是你命运的一部分，[firstname]。
9203	TheChoice_map023_1_0_49453bcd_1	0	char_pro	And that means they don't want anyone else to have it.\nSo there must be {i}something{/i} we can use it for, right?\nWe think that this is part of your destiny, [firstname].	也就是说，他们不想让任何人得到它。\n所以它一定{i}有{/i}什么我们能派上用场的地方，对吧？\n我们认为这是你命运的一部分，[firstname]。
9204	TheChoice_map023_1_0_4c7f67b1	0		My destiny...?	我的命运……？
9205	TheChoice_map023_1_0_5e66609f	0	char_ulric	It's not a coincidence that all of this happened at once.\nWe find the idol just as you realize your potential...?\nPerhaps it's that potential we need to be using.	这一切同时发生绝非巧合。\n我们刚发现灵像，你就觉醒了潜能……？\n或许我们需要的正是那份潜能。
9206	TheChoice_map023_1_0_2bc16f1b	0	char_pro	Basically, it's going to happen like this.\nWe'll get to Mazeo, and Damek will start your training.\nWhen you feel comfortable enough, we'll bring you to the idol.	基本上，事情会这样发展。\n我们到达马泽奥后，达梅克会开始训练你。\n等你觉得足够自如了，我们就带你去灵像那里。
9207	TheChoice_map023_1_0_7a58387f	0	char_pro	You'll use your power to tap into it, and empower our army.\nThen you'll help Damek lead our final assault on Balteus.\nWe'll take down The Triumvirate in their own home.	你会用你的力量与之共鸣，强化我们的军队。\n然后你会协助达梅克领导我们对巴尔泰乌斯的最后一击。\n我们要在他们的老巢里扳倒三人执政团。
9208	TheChoice_map023_1_0_c0a4bf70	0	char_valessa	Wow...	哇……
9209	TheChoice_map023_1_0_dba45320	0	char_fortaime	He really has it all planned out, huh?	他还真是计划得滴水不漏啊。
9210	TheChoice_map023_1_0_4df2e580	0	char_pro	Yeah. Smooth sailing once we get to Mazeo.\nBut I think it would be too dangerous to leave right now.\nIt's almost night time. We should rest and leave in the morning.	是啊。等我们到了马泽奥就一帆风顺了。\n但我觉得现在出发太危险了。\n天快黑了。我们该休息一下，明早再走。
9211	TheChoice_map023_1_0_6c037526	0	char_ulric	I agree. I made good time on my journey over here.\nWe'll still be on schedule, even if we stop to rest.\nSpirits know I need it after the long trek I just took.	我同意。我这一路过来走得挺快。\n就算停下来休息，我们也不会误了日程。\n刚走完这么长的路，我确实需要休息，众灵作证。
9212	TheChoice_map023_1_0_2bdd11ec	0	char_valessa	Resting does sound pretty good right now.\nIt's been such a hectic day, I'm overwhelmed.	现在休息听起来确实不错。\n今天实在太忙乱了，我有点吃不消。
9213	TheChoice_map023_1_0_649d17eb	0	char_fortaime	Yeah, and it'll give us time to discuss {i}other{/i} matters.\nI'm down to rest, Ulric. Just point us in the right direction.	是啊，这也让我们有时间讨论{i}其他{/i}事情。\n我赞成休息，乌尔里克。指个方向就行。
9214	TheChoice_map023_1_0_7eb54745	0	char_pro	Not so fast. Let's hang out for a bit, first.\nIt's still early enough that we can have plenty of fun.\nGo look around. I won't be too far behind, alright?	别急。我们先待一会儿。\n时间还早，足够我们好好玩一场。\n去四处转转吧。我随后就到，好吗？
9215	TheChoice_map023_1_0_4b7f2642	0	char_fortaime	Oh, sure!	哦，当然！
9216	TheChoice_map023_1_0_d72ee5bc	0		Valessa and Fortaime leave the table, and start looking around.{w}\nThat's what I would've done, were it not for the earlier argument.{w}\nUlric and Pro look at me, and let out deep sighs.	瓦莱莎和福泰姆离开桌子，开始四处打量。{w}\n要不是先前那场争执，我也会这么做。{w}\n乌尔里克和普洛看着我，深深叹了口气。
9217	TheChoice_map023_1_0_ade9ac4b	0	char_ulric	I'm gonna go grab a drink.\n[firstname], when you're ready, take any room you want.\nWe'll head to The Outlook at dawn, and journey down to Mazeo.	我去弄点喝的。\n[firstname]，你准备好了就随便挑个房间。\n我们黎明时分出发去瞭望台，然后南下前往马泽奥。
9218	TheChoice_map023_1_0_ade9ac4b_1	0	char_ulric	I'm gonna go grab a drink.\n[firstname], when you're ready, take any room you want.\nWe'll head to The Outlook at dawn, and journey down to Mazeo.	我去弄点喝的。\n[firstname]，你准备好了就随便挑个房间。\n我们黎明时分出发去瞭望台，然后南下前往马泽奥。
9219	TheChoice_map023_1_0_02f6dea5	0		He gets up and walks away, leaving me alone with Pro.	他起身走开了，留下我和普洛单独待着。
9220	TheChoice_map023_1_0_08035c89	0	char_pro	Look, I'm sure you're processing a lot all at once.\nBut you're not alone. We're about to go to war.\nI'm overwhelmed too, and so is Ulric.	听着，我知道你一下子要消化很多东西。\n但你并不孤单。我们即将开战。\n我也吃不消，乌尔里克也一样。
9221	TheChoice_map023_1_0_bfc8a6f5	0	char_pro	He might not show it, but I'm sure he's scared.\nThere's never been a battle like this before.\nAll we can do is play with the hand we've been dealt.	他可能不表现出来，但我肯定他也害怕。\n以前从未有过这样的战斗。\n我们只能打好手里这副牌。
9222	TheChoice_map023_1_0_914e3e30	0		Pro has now permanently joined the party.	普洛现已永久加入队伍。
9223	TheChoice_map023_1_0_93f1af86	0	char_pro	I'll see you around, alright?\nWatching everybody drink is making me thirsty.\nIf you miss me, you'll know where to find me.	回头见，好吗？\n看大家喝酒把我看渴了。\n要是想我了，你知道去哪儿找我。
9224	TheChoice_map023_1_0_4917acae	0		He leaves the table, and goes to grab a drink.\nAll I can do is hang out for a while, and then go to sleep.\nMaybe I could talk to Pro for some more information, too.	他离开桌子，去拿喝的。\n我能做的只有先待一会儿，然后去睡觉。\n或许我还能找普洛聊聊，多打听些消息。
9225	TheChoice_map023_1_0_0cc8d569	0		Whatever I did, though? \nThis would be my final night in Valinorth...	不过，无论我怎么做？\n这都会是我在瓦利诺斯的最后一夜……
9226	TheChoice_map023_1_0_079edf1d	0		Click the arrow in the top right corner to advance the story.\nOtherwise, feel free to explore Peregrino at your leisure.	点击右上角的箭头推进剧情。\n否则，你可以随意探索佩雷格里诺。
9227	click_map016_8_EV008_89497dc1	0	char_pro	Oh, hey Zamira!\nIt's good to see you again.\nI was starting to worry you might...	哦，嘿，扎米拉！\n很高兴再见到你。\n我还在担心你可能会……
9228	click_map016_8_EV008_27683ae0	0	char_jit_map008_1_0_111	Oh, come on now.\nThere's no need to worry about me.\nI'd worry about Valinorth. There's no more gate guard.	哦，别这样。\n没必要为我担心。\n你该担心瓦利诺斯。已经没有城门守卫了。
9229	click_map016_8_EV008_7bbd5c05	0	char_pro	Oh yeah, I guess that {i}was{/i} your job.\nI'm glad to see that you got everything done.\nDid you happen to... touch that sword, by any chance?	哦对，我猜那{i}确实{/i}是你的工作。\n很高兴看到你把事情都办好了。\n你有没有……碰过那把剑？
9230	click_map016_8_EV008_5cd6fbed	0	char_jit_map008_1_0_111	Absolutely not.\nI kept it under wraps the entire time.\nWe put it in The Grand Tree for safekeeping.	绝对没有。\n我一直把它原样封存着。\n我们把它放在巨树里妥善保管。
9231	click_map016_8_EV008_9caa479b	0	char_pro	Good idea. I'm just really curious.\nDamek was able to use it, however briefly.\nAnd not only that, but he had a vision too.	好主意。我只是太好奇了。\n达梅克竟然能用它，哪怕只是一瞬间。\n不仅如此，他还看到了幻象。
9232	click_map016_8_EV008_eead8280	0	char_jit_map008_1_0_111	Yeah, I was wondering about that.\nDidn't you guys find a new spirit idol in Mazeo?	是啊，我也在想那事。\n你们不是在马泽奥发现了一尊新的灵像吗？
9233	click_map016_8_EV008_d6ce4875	0	char_pro	Yeah, I think he wants to harness it for power.\nI didn't stop to ask, but it's all he talks about now.	是啊，我想他是想借助它获取力量。\n我没停下来多问，但现在他满嘴都是这个。
9234	click_map016_8_EV008_e3ee0817	0	char_jit_map008_1_0_111	Well, isn't it inside your new HQ?	呃，它不就在你们的新总部里吗？
9235	click_map016_8_EV008_85b99e1e	0	char_pro	Yeah — now that you mention it.	是啊——你这么一说。
9236	click_map016_8_EV008_806e7f0d	0	char_jit_map008_1_0_111	Didn't Damek frequent those underground tunnels?\nMaybe he was exposed to some level of spiritual energy.\nAt least enough to let him have a vision, or something.	达梅克不是常去那些地下隧道吗？\n也许他接触过某种程度的灵能量。\n至少足以让他看到幻象之类的。
9237	click_map016_8_EV008_9240ed7d	0	char_pro	I... don't think that's how it works.	我……不觉得那是靠这种方式运作的。
9238	click_map016_8_EV008_73533109	0	char_jit_map008_1_0_111	It's a possibility, at least give me that much.\nThat blade challenges {i}all{/i} of our understandings.	这是一种可能，至少承认这一点吧。\n那把剑挑战了我们{i}所有{/i}的认知。
