1	一切都在燃烧，我几乎无力阻止火势蔓延。{w}\n一阵剧痛袭上头顶，我双手掩面。{w}\n同一个问题在我脑中反复回响："我为什么会在这里……？"
2	在此之前发生了什么，我一无所知。{w}\n我的大脑拼命想填补这些空白，却毫无进展。{w}\n就好像，直到这一刻之前，我从未存在过一样。
3	那么，为何偏偏是{i}现在{/i}，意识才找到了我？{w}\n我是否有办法扑灭这些火焰？{w}\n又或者，这场大火最初就是由我引起的？
4	这是个愚蠢的念头，我把它抛开。{w}\n若真是我造成的，我便不会感到这种恐惧。{w}\n一种站在我身旁之人也同样怀有的情绪。
5	快，加快脚步……！\n要是再浪费时间，我们就别想活着出去了！\n长老绝不会让我把这事轻易揭过去的。
6	我感觉她在护送我，我应该跟上她。{w}\n难道她的任务就是保护我？{w}\n我拼命抓住脑海中那些记忆的稻草。{w}\n可我唯一能抓住的，只有我所背负的那个头衔。
7	你到底有没有在听！？
8	什么！？我当然知道你是谁，先知！\n你是撞到头了吗……？
9	我知道你是谁，先知！\n你是撞到头了吗……？
10	她哼了一声，把头转向另一边。{w}\n但我知道她说得对，我根本没把这一切当回事。{w}\n这一切像一场梦，我怀疑它是否真的在发生。
11	片刻之后，一阵突如其来的触感吓了我一跳。{w}\n有只手牢牢抓住了我的肩膀。我们并非孤身一人。{w}\n我怀着满心惊恐，转头去迎接这第二个陌生人。
12	瓦莱莎是在为我们的安危着想，明白吗？\n替我原谅她的一时冲动吧。\n自由就快到了。
13	我们得保持冷静，好好想清楚。\n像我们这样的两个大男人？肯定没问题。\n转眼之间我们就能平安无事。
14	瓦莱莎是在为我们的安危着想，明白吗？\n替我原谅她的一时冲动吧。\n自由就快到了。
15	我们得保持冷静，好好想清楚。\n像你们这样的两个姑娘？我相信你们能想出办法。\n转眼之间我们就能平安无事。
16	我们在房屋与小巷间穿行，避开别人的视线。{w}\n我们竭力保持安静，不引来任何注意。{w}\n火焰催促着我们加快脚步，但我们小心不让自己过快或过于鲁莽。
17	然而，这份寂静反而让其他一切更加醒目。{w}\n被杀之人的惨叫声让我心中充满厌恶。{w}\n我们需要找个藏身处，瓦莱莎指了指附近一个现成的小壁龛。
18	看吧。他们之所以会死，是因为慌了神。\n我们必须保持冷静，一起把这事想清楚。\n要是我们也慌了，下场只会和他们一样，懂吗？
19	她说得有道理。\n我们的第一反应是逃跑，可他们也是。\n我们应该让他们去承受这次进攻的主力。
20	不然我们还能怎么办？\n我们没那个本事单独对付他们。
21	可把他们当棋子利用，乌尔里克？\n瓦利诺斯的人民不该被这样对待！
22	你有更好的办法吗！？\n要是我们想救下所有人，我们自己就会死。\n我来这里是保护你们俩的，不是来害死你们的。
23	很高兴我们想法一致。\n单枪匹马去对付他们，那是愚蠢之举。
24	但那就意味着你在把他们当棋子，乌尔里克！\n我不能让你这样对待瓦利诺斯的人民！
25	你有更好的办法吗！？\n要是我们想救下所有人，我们自己就会死。\n我来这里是保护你们俩的，不是来害死你们的。
26	我同意，乌尔里克。我们不能用牺牲所有人来争取时间。\n我觉得瓦利诺斯的人民值得更好的对待！
27	你宁愿和他们一起死吗，瓦莱莎？\n你要是冲出去，结果就是这样。\n凭我们自己是应付不来的。
28	你可得记住我来这儿是干什么的！\n我的职责就是保护你们俩。\n其他人都可以牺牲。
29	我的猜测没错，保护我们的人是乌尔里克。{w}\n可为什么我们的优先级会比平民还高？{w}\n我大胆猜测，我们现在就在这个"瓦利诺斯"。
30	头上的剧痛再次阵阵袭来，我踉跄着后退。{w}\n我发出一声呻吟，乌尔里克立刻冲到我身边。{w}\n他这份夸张的关切，如今总算说得通了。
31	一定是烟熏的。快坐下。\n你现在位置越低越好。\n呼吸有困难吗？
32	我摇摇头，告诉他不是烟熏的缘故。{w}\n这让瓦莱莎也插了进来，说出她的担忧。
33	是啊，这里面另有蹊跷。\n他最近一直表现得很古怪。
34	是啊，这里面另有蹊跷。\n她最近一直表现得很古怪。
35	你有什么事要告诉我们吗？
36	大家都一样。\n我们也没料到会这样。\n来吧，该给你配点装备了。
37	刚才是不是有碎石砸到你脑袋了？\n这件事我开始站瓦莱莎这边了。\n来吧，该给你配点装备了。
38	他走开了一会儿，仔细打量着四周的地面。{w}\n有那么短短一阵我看不见他，等他回来时手上多了一把剑。{w}\n火光映得剑身闪闪发亮，仿佛在恳求我把它拿走。
39	我才不管你那脑袋里在想些什么。\n但那比不上保住你的命重要。\n我们都快撑不住了，不只你一个。
40	他把剑递过来，等着我乖乖接过。{w}\n照这样下去，恐怕一战在所难免。
41	拿着。我们不会一直站在这儿。\n一旦离开这个壁龛，我们就毫无掩护。\n我可没法时时刻刻照看你，你知道的。
42	你一定是误会了。这可不是商量。\n战况激烈时，我没法同时照看你们两个。\n瓦莱莎有她的匕首，你也得有件武器。
43	他抓住我的手，把剑塞进我手里。{w}\n他的力气大得让我明白反抗毫无意义。{w}\n最好还是别较劲，于是我接过剑，点了点头。
44	这才像话。\n你手里有武器，我会安心些。\n瓦莱莎有她的匕首，你却什么都没有。
45	我握住剑，挥了两下，试试它的重量。{w}\n手感还不错，用起来应该没问题。{w}\n只是和乌尔里克背着的那把巨剑比起来，差得远了。
46	那么，该动身了。\n外面的动静似乎终于小了些。\n我们先去城镇广场看看吧。
47	他抬脚走了，等着我们跟上。{w}\n可我刚要迈步，瓦莱莎抓住了我的手臂。{w}\n她脸上的神情告诉我，出事了。
48	你对这一切都很困惑，对吧？\n我猜你连"先知"意味着什么都不知道。\n也不知道我们俩从小就相识……
49	你对这一切都很困惑，对吧？\n我猜你连"先知"意味着什么都不知道。\n也不知道我们俩从小就相识……
50	我既羞愧又困惑地低下头。{w}\n她说得一点没错，我的脑子乱成一团。{w}\n我正想找借口，她的反应却出乎我的意料。
51	这很正常，但请听我说。\n我们只有一小会儿，很快乌尔里克就会发现我们没跟上。\n先知很特别。你操纵灵魂，以此引出预言的幻象。
52	这很正常，但请听我说。\n我们只有一小会儿，很快乌尔里克就会发现我们没跟上。\n先知很特别。你操纵灵魂，以此引出预言的幻象。
53	当你身处这些幻象中时，什么都记不住。\n醒来后，你会把它当成一场梦抛诸脑后，忘记它曾发生过。\n作为你的记录官，我的职责就是帮你利用这一点。
54	我们现在得跟上乌尔里克了，但你只需记住{i}一点{/i}。\n看你的举止，我确信这是一场幻象。\n也就是说，你可以利用它来获取情报。
55	她朝我走近几步，握住我的双手。{w}\n她直直凝视着我的眼睛，我注意到她眼底闪烁着的一线希望。
56	我松了口气。这说明瓦利诺斯还好好的！\n等你醒来，就用这场幻象去救所有人。\n作为先知，你的职责就是确保这一切不会成真！
57	我松了口气。这说明瓦利诺斯还好好的！\n等你醒来，就用这场幻象去救所有人。\n作为先知，你的职责就是确保这一切不会成真！
58	她松开我的手，跟上了乌尔里克。{w}\n虽然她的话很难让人相信，但我没那么困惑了。{w}\n我终于明白自己为何会有那种"格格不入"的感觉。
59	可如果这是一场幻象，那乌尔里克和瓦莱莎又会怎样？{w}\n我一醒来，这场屠杀就会全部烟消云散吗？{w}\n要是他们死了呢——或者，要是"我"在这场幻象中死了呢？
60	我跟上瓦莱莎，意识到自己也许永远无从得知。{w}\n但一股淡淡的决心在我心中升起。{w}\n只要有一线机会阻止这一切，我就必须去做。
61	而在当下，三人执政团正与他们的大审判官密谋。{w}\n因为导致瓦利诺斯覆灭的事件，此时尚未拉开序幕。{w}\n索维跪在他的主人们面前，比以往任何时候都更渴望效命。
62	起来吧，索维。\n但请你让我们确信万无一失。\n我们不愿在一切未明之前贸然行动。
63	那囚犯一遍又一遍地提到"瓦利诺斯"。\n反抗军在那里藏了某样重要的东西。\n结合近来发生的事，我们只能推断出一件事。
64	流亡之刃？
65	我几乎可以确定。\n但要是他们选择把它藏在哪儿？\n那就意味着我们的另一个目标也在那里。
66	你的顺从让我们很满意，索维。\n你的计划虽有风险，但最终还是奏效了。\n最后再进行一次审讯，会进一步影响我们的决定。
67	您要我再审那囚犯一次？\n恕我斗胆——请问您意欲何为？
68	不是你去，索维。\n我们要你的{i}学徒{/i}去做这件事。\n是时候让他证明自己的价值了。
69	他们的声音在昏暗的殿堂里回荡。{w}\n无论开口的是哪位执政官都无所谓，因为他们同心一体。{w}\n索维的声音里透着明显的恼怒，却尽力保持镇定。
70	我的学徒……？\n我已经说过很多次了，我想独自行动。\n我一个人来做会高效得多！
71	抗命……？\n这不是你该有的样子，索维。\n我们命令你服从。
72	大审判官这个职位可能非常危险。\n万一我们失去了你，就必须有人接替。\n你必须趁还活着的时候培养这个接班人。
73	遵命。
74	索维背过身离开三人执政团，目光落在他的学徒身上。{w}\n那学徒正站在门边，听着他们的谈话。{w}\n即便他听到了索维对他的厌恶，也没有表现出任何在意。
75	审讯，嗯？\n那您想让我从他嘴里撬出什么？\n我以为那囚犯已经山穷水尽了。
76	任何能证实我们对瓦利诺斯怀疑的东西。\n要是你失败了，我会毫不犹豫地惩罚你。\n记住我们即将成就什么。
77	我明白，师父。\n我会尽力弄到您需要的东西。\n在手段上，我的底线是什么？
78	让他活着，哈林。\n我发现精神上的折磨才是最有效的手段。\n他关心反抗军的同伴，胜过关心自己。
79	那我就去威胁反抗军的命脉。\n我很感激能有这样的机会，师父。\n局势开始对我有利了。
80	有三人执政团的庇佑，事情往往就会如此。\n我们应当立刻行动，趁他们毫无防备。\n我们浪费的每一刻——都是他们赢得的一刻，哈林。
81	他们一同离开房间，边走边低声交谈。{w}\n三人执政团一直等到他们走远，才开口说话。{w}\n他们脸上浮现出一丝浅笑，因为筹划已久的计划即将实现。
82	那么，终于要发生了，是吗？\n我们这些年来一直在等待的事。\n你觉得我们该把真正的计划告诉索维吗？
83	哈林走进牢房，索维没有跟在他身旁。{w}\n他的师父留在外面，装出信任他的样子。{w}\n但哈林心里清楚，根本不存在什么信任。
84	囚犯抬起头，看到一张陌生的脸，有些意外。{w}\n然而在他心中，仍残存着一丝慢慢熄灭的希望。{w}\n与反抗军断了联系，这将是他的最后日子。
85	所以终于换了个生面孔来……？\n你是什么人，刽子手之类的？\n我早就料到，这只是时间问题。
86	其实，索维说要留你一条命。\n你似乎低估了自己的价值，肖恩。
87	你觉得我重要……？\n这可不在我的意料之中。
88	别误会了。\n你肯定没明白我的意思。
89	他在囚犯面前蹲下身。{w}\n带着一抹阴森的冷笑，他试图恐吓肖恩。
90	你的重要性只是作为筹码。\n而我必须留你活命——这简直是诅咒。\n等我把你收拾完，你会求着去死。
91	你看，我和索维不一样。\n他已经通过了考验——他们不再需要测试他。\n可我的处境，是必须拿出成果。
92	等我们把你放回去——你就会是个废人。\n再过不久，反抗军的根基就会崩塌。\n你以为我们不知道达梅克是你们的首领？
93	什么……！？
94	肖恩的双眼猛地瞪大，惊骇万分。{w}\n看来哈林的威胁效果显著。
95	你要是以为我们没有内应，那就太蠢了。\n我可以在几秒之内下令处决达梅克。\n你不看重自己的命——却很看重他的。
96	……
97	很好——现在，我希望你如实回答我的问题。\n流亡之刃，是不是在瓦利诺斯村？\n还有那个能驾驭它的人，是不是也住在那儿？
98	等我们追上乌尔里克时，已经太迟了。{w}\n他的巨剑正与一名敌兵僵持不下。{w}\n瓦莱莎拔出匕首，我也举起剑，严阵以待。
99	我们命令你们停止抵抗！\n拥护反抗军的人都得死！
100	为了打破僵局，乌尔里克一脚踹在对手的腹部。{w}\n那人踉跄着后退，炫技般重新举起兵器。{w}\n没过多久，他们又朝他冲了过来。
101	瓦莱莎，你的匕首！
102	乌尔里克闪身跃开，朝我们这边翻滚过来。{w}\n他双膝着地，从瓦莱莎手中掰下一把匕首。{w}\n他连看都不看，就把它朝身后扔了出去。
103	他闭上眼，低头看着地面。{w}\n听到匕首命中的声音，他的耳朵向后耷拉下去。{w}\n有那么一瞬间，他看起来竟真的有些悲伤。
104	灵魂啊，请宽恕我的罪过。\n我这么做，只是为了保护受我守护的人。
105	乌尔里克竟然在意灵魂？不知为何，我没想到会这样。{w}\n可还没等我细想，意外就发生了。{w}\n我和瓦莱莎猝不及防，简直不敢相信自己的眼睛。
106	嗯……？
107	他察觉到我们俩脸上震惊的神情。{w}\n等他站起身，脸上很快也露出了同样的表情。{w}\n那名敌兵如预料般倒下，可里面却空无一物。
108	散落的盔甲碎片铺了一地。{w}\n我们消化着这个惊人的事实，困惑随即涌上心头。{w}\n这绝非寻常的袭击。我们刚刚所见，是{i}不可能{/i}发生的。
109	这是怎么回事……？\n乌尔里克，那些东西到底是什么！？
110	我——我不知道！\n你们俩靠近点，这感觉不对劲。\n空荡荡的盔甲，却对反抗军恨之入骨？
111	只有掌控了灵魂的人才能做到这种事。\n恐怕这远比我们想象的要严重得多。
112	但这不可能。\n灵魂是纯洁的，它们{i}帮助{/i}我们。
113	是啊，看起来还真像是来帮忙的！\n不过这不是我唯一的顾虑。看这个。
114	她嗤笑一声，朝那头盔走去。{w}\n她蹲下身，把匕首从里面拔了出来。
115	你认得这些颜色吗，乌尔里克……？
116	不认得，我怎么会——
117	金色与白色——三人执政团的旗号。\n我本绝不会做出这样的推断，可是……\n只有他们才能以这种方式操纵灵魂。
118	我们所谓的守护者。\n在某些人眼中，甚至是阿莱斯蒂亚的创造者。\n我真不明白他们为何要这样对待我们。
119	这正是我想弄明白的。\n他们本应是我们的守护者。\n有些人甚至认为他们创造了阿莱斯蒂亚。
120	这也不是他们第一次试图"占领"了。\n他们暗示反抗军也牵连其中？\n瓦莱莎，这事你知道些什么吗……？
121	我不知道。最近变化太多了。\n上一任长老失踪后，一直是迈勒斯主事。\n也许他能告诉我们些什么……
122	值得一试，我们该去看看他还活着没。\n保护你是我的目标，但现在我想要答案。\n若有人知道内情，那一定是他。
123	那就去长老的家？
124	好。
125	我跟着瓦莱莎和乌尔里克走。{w}\n我们沿着环绕蓄水池的环形道路前行。{w}\n我把它记在心里，说不定之后能用来灭火。
126	地上散落着更多盔甲，数量多得惊人。{w}\n这让我稍稍燃起希望，仿佛我们还有胜算。{w}\n村子并非毫无防备，这就是明证。
127	现在你该庆幸我们等了吧？\n要是我们一头冲出去，早就没命了。
128	那村民们的尸体在哪儿？\n我只看到散落一地的盔甲。
129	这问题问得好。{w}\n没有血迹，没有激烈搏斗的痕迹。{w}\n只有火焰，和白色盔甲的反光。
130	那是个好兆头。\n这么说他们赢了，逃到安全的地方去了。\n瓦利诺斯有什么避难的地方吗？
131	我想是长老的家，还有巨树。\n大火也许还没烧到这两处。
132	等等，巨树里能容纳多少人？
133	几百人，轻而易举。
134	这兆头没我想的那么好。\n敌人可能正想把所有人赶拢到一起。\n在杀掉他们之前，先把他们集中到一处。
135	真卑鄙……！
136	可这招管用。\n我们仍不知道他们图的是什么。\n不可能是种族灭绝，一定另有目的。
137	瓦利诺斯有什么是三人执政团想要的吗？\n这次权力更迭有没有带来什么变化？
138	我说过了，得去问迈勒斯。\n不过我猜他不在巨树那儿。
139	他们互相看了看，然后又看向我。{w}\n我看得出瓦莱莎在把我们往迈勒斯那边引。{w}\n那是因为她知道这是一场幻象。
140	可要是巨树里{i}真的{/i}有人呢？\n迈勒斯比他们所有人都重要吗？\n任由所有人去死，未免太冷酷了。
141	乌尔里克，这件事比瓦利诺斯更大！\n尤其如果牵扯到反抗军。\n情报能救下整个整个的村庄！
142	我不喜欢你话里的意思。
143	好像你提的就有多高明似的！\n拿人民当棋子换取时间。\n这又有什么不同！？
144	他们互相生着闷气，但也都意识到这争论毫无意义。{w}\n在这场战乱之中，没有什么事是非黑即白的。{w}\n不过我觉得奇怪，乌尔里克怎么这么快就转变了立场。
145	这关乎瓦利诺斯的未来。\n这类事情归先知管辖。\n我站在他这边，而你站在我们两人这边。
146	当然，除非你想撂挑子不干。\n可那会有损你完美的履历。
147	这关乎瓦利诺斯的未来。\n这类事情归先知管辖。\n我站在她这边，而你站在我们两人这边。
148	当然，除非你想撂挑子不干。\n可那会有损你完美的履历。
149	哼——看来你也懂得使阴招。\n我不喜欢这样，但你掐住了我的命门。\n我只能指望你做出正确的选择。
150	他一脸严肃地盯着我。{w}\n真是把我架在火上烤。{w}\n可如果这就是我的角色，我就必须担起来。
151	我们该怎么办……？
152	不管是不是幻象，我都不能眼看着那些人去死。{w}\n尽可能多救人，是我的职责。
153	很高兴我们想法一致。\n掌握情报的人不可能只有迈勒斯一个。
154	你确定要这样吗！？\n别忘了我们谈过的。
155	我点了点头，重申了我在此事上的立场。{w}\n没有什么比拯救无辜者的性命更重要。{w}\n如果他们中有人掌握重要情报，那就更好了。
156	我们改变路线，朝巨树而去。{w}\n抛下迈勒斯让人心里不好受，但我们别无选择。{w}\n这是真实的。我要用未来去欺骗当下。
157	我发誓要阻止这场袭击，而我需要情报。{w}\n若有人能给我们情报，那一定是迈勒斯。{w}\n他也能为我们揭开反抗军牵涉其中的内情。
158	很好，我们想到一块儿去了。\n我们可以用这些情报去帮助其他人。\n只盯着瓦利诺斯，那就太自私了。
159	但愿你们俩确定要这么做！\n你们是在拿几百条人命赌博！
160	乌尔里克不像我们这样明白其中缘由。{w}\n而我们也不打算浪费时间跟他讲道理。{w}\n我反倒庆幸，他的职责要求他必须跟着我们。
161	我们继续沿原方向前行，朝迈勒斯的家走去。{w}\n抛下别人让人心里不好受，但我们不得不这么做。{w}\n这是真实的。我要用未来去欺骗当下。
162	而在当下，达梅克陷入了沉思。{w}\n他借马泽奥城下的隧道独处，寻得一片安宁。{w}\n有许多事要谋划，但这一次，他们占了上风。
163	瓦利诺斯……流亡之刃……\n灵魂一定还有什么没告诉我们。\n某种我们能用来了结三人执政团的东西。
164	我触到那把剑时，看到了我们的胜利。\n但我不懂得如何解读这类事物。\n我祈求瓦利诺斯愿意合作……
165	他的一名顾问走过来，小心翼翼地不惊扰他。{w}\n当他意识到自己已被察觉，便轻轻打了个哈欠。
166	又是一个不眠之夜吗，达梅克？\n这怪不得你。我也一样。\n我是不是听到你提到瓦利诺斯……？
167	是啊，我自言自语罢了。\n瓦利诺斯有个人能窥见未来。\n所以上周我才让普洛把剑送到那里去。
168	我对他们的文化有所了解。\n但他们的先知用的是灵魂，不是剑。\n你觉得会那么容易吗？
169	值得一赌，不是吗？\n驾驭未来的知识不是我的本分。\n但先知们是行家，自出生起便受训。
170	普洛传信说，现任先知是男性。\n他的调查进展比我期望的要慢。\n我们得加快节奏，而且要快。
171	普洛传信说，现任先知是女性。\n他的调查进展比我期望的要慢。\n我们得加快节奏，而且要快。
172	既然他们拿到了剑，就成了目标。\n很可能我们说话这会儿，三人执政团正在筹划进攻。\n所以我才决定派一名经验丰富的战士过去。
173	我想就是我吧。
174	我让马泽奥的市长拟了一道法令。\n它能让你入境，并接手完成普洛未竟的事。\n从文件和旁人看来，这只是一桩普通的出口生意。
175	只有迈勒斯知道这把剑的分量。\n你只需把它从瓦利诺斯送回我手里。\n当然，还要把先知也带在你身边，乌尔里克。
176	你似乎觉得这事很容易。\n他们多半并不知道瓦利诺斯的真相。\n我可以把先知带来，但他们只会拒绝。
177	只有迈勒斯知道这把剑的分量。\n你只需把它从瓦利诺斯送回我手里。\n当然，还要把先知也带在你身边，乌尔里克。
178	你似乎觉得这事很容易。\n他们多半并不知道瓦利诺斯的真相。\n我可以把先知带来，但他们只会拒绝。
179	你要以雇佣兵的身份现身，而不是反抗军。\n告诉他们马泽奥正开一场重要的会议。\n我们想要借助他们的能力，来协助一些"重要决策"。
180	靠欺骗？\n这可真是开启合作的好方式啊。
181	这招对我们管用，你不记得了吗？\n看看你现在变得多不可或缺。
