6001	经过漫长而血腥的连番较量，新的领袖被推选出来。\n阿拉林西亚依旧如故——始终掌握在强者手中。\n这种局面会一直持续下去，直到有人鼓起勇气揭竿而起。
6002	你袭击黑暗神像的举动，似乎影响到了那些被创造出的先知。\n仿佛在最需要的时刻献出了自己的力量，他们体内的能量就此消散。\n当战火平息，他们不再被幻象折磨，心智恢复了健全。
6003	人们举行了一场小小的仪式，悼念并致敬你那些被创造出的先知的牺牲。\n尽管他们在阿莱斯蒂亚的生命很短暂——但他们的成就已足以被誉为英雄。\n但许多人不禁想，若他们活下来会怎样。他们的心智还能被拯救吗？
6004	混乱平息后，娜达回到马泽奥，索取她应得的那份报酬。\n每一名海盗的罪行都被赦免，他们追随娜达，投奔了她那崭新的强国。\n随着贸易禁令解除，她的新国家迅速变得比马泽奥更为强大。
6005	马泽奥航运公司根本无法与这些身怀绝技的人抗衡。\n游走于犯罪生涯所练就的谨慎与迅捷，让她的团队占尽优势。\n她最终积攒下足够的财富买下了这家公司，从此独霸整个行业。
6006	尽管娜达殒命于巴尔泰乌斯，但她那部分条约仍被追认履行。\n一个崭新的国家就此诞生，将马泽奥一分为二。那是一个海盗得以自由生活的国度。\n他们的犯罪记录被抹去，从此开启新的人生——这一切都要归功于娜达的努力。
6007	凭着一身本领和对秘密航路的了解，他们很快成为新的霸主。\n他们压倒了马泽奥航运公司，所有贸易如今都在他们的监视之下。\n贸易禁令的解除与清白的档案，共同助他们称霸了整个行业。
6008	不过，亚历克斯似乎对这个新的海盗乌托邦毫无兴趣。\n犯罪记录被抹去后，他开始像其他人一样享受生活。\n最终，他主动请缨效力于新王权的海军，成为了一名将军。
6009	自巴尔泰乌斯那场命中注定的遭遇之后，肖恩便再未现身。\n人们推定他已死，许多人也不愿再提起他的背叛。\n如果他活了下来，那他必定费尽心机，隐匿于世。
6010	肖恩在攻打巴尔泰乌斯的最后一场战斗中阵亡。\n新王权的许多成员都不愿再提起他的背叛。\n他给你们的事业造成的创伤极其沉重，而他已得到应有的审判。
6011	当混乱与困惑平息下来，哈林仿佛变成了另一个人。\n他将自己的存在比作一名观看表演的旁观者。\n无论他想做什么，他的身体都无法违抗他的主人们。
6012	他决定为自己所做的一切赎罪，并加入了新王权。\n当然，许多人都对接受他的帮助心存疑虑。\n随着时间推移，他们渐渐学会接受他，也相信他的心意是真诚的。
6013	他的职责大体上没变——确保阿莱斯蒂亚的统治者们稳坐权位。\n但有了新的主人，甚至新的朋友，他为自己站在正确的一边而自豪。
6014	哈林在攻打巴尔泰乌斯的最后一场战斗中倒下——死于你手。\n当他的真实身份浮出水面，许多人开始怀疑你是否做对了选择。\n他本可以被解放吗？若能，他又是否值得信任？没人知道。
6015	但有人会说这样对大家都好，民众也渐渐接受了这种说法。\n这场战争中向来不乏内奸与叛徒——风险实在太过危险。\n必须做出艰难的抉择。你对这个事实再清楚不过了。
6016	黑暗神像从巴尔泰乌斯消失后，腐化之力渐渐消退。\n在接下来的数十年里，它完成了彻底的蜕变。\n许多人称它为阿莱斯蒂亚历史上最美的地方。
6017	它被更名为“新巴尔泰乌斯”，彻底告别了它的旧日根基。\n它不再是那个暴虐的三人执政团盘踞之地。\n在人们心中，这里是阿莱斯蒂亚被彻底改变的地方。
6018	人们从世界各地前来，只为一睹新王权的家园。\n它成了新生的象征——教导人们，改变永远都是可能的。\n随着腐化渐渐褪去，人们在此安顿下来，将它变成了一片繁荣的国土。
6019	你深受所有子民的爱戴，引领世界迈入了一个崭新的时代。\n但引导所有人走向你所开创的光明未来，本身也是一段漫长的旅程。\n明白这一点，有一件事便再清楚不过——你的工作才刚刚开始。
6020	你的抱负都已实现。你留下了一个彻底改变的世界。\n幸存下来的反抗军成员，面前还有一段更宏大、更艰巨的旅程。\n是时候引领世界走向你开创的光明未来了。对他们来说，工作才刚刚开始。
6021	感谢你的付出，君主。\n你所做的一切，将永远被人铭记。
6022	我踉跄着走下楼梯，朝中庭走去。{w}\n我握着已被毁去的流亡之刃，靠它支撑着身体。{w}\n它再也不会危及其他无辜世界的未来。
6023	但我开始怀疑，自己是不是做错了决定。{w}\n我用那把刃暂时摧毁了那尊神像。它并未就此彻底消失。{w}\n无论它将来流落到哪里，{i}他们{/i}又该如何抵御它……？
6024	又或者，不必再依赖流亡之刃，反而是件好事。{w}\n也许它将要祸害的下一个世界，能创造别的办法来摧毁它。{w}\n我唯一确定的是，刃已毁去，而阿莱斯蒂亚安全了。
6025	我一边前行，一边看到闪烁的画面。几乎像是在看见幻象。{w}\n我知道自己无法预见未来，但那一刻，感觉就像真的看见了。{w}\n我无法解释，但我感觉自己知道我们的人生后来变成了什么样。
6026	至少，是那些活下来的人。{w}\n如果这{i}真的{/i}是幻象，那我就把它当作最后的礼物。
6027	当我回到入口时，看到的人正是我所预料的那些。{w}\n正如我们事先计划的那样，战后所有人都来到了这里。{w}\n过了几秒他们才发现我，但很快就都围了上来。
6028	[firstname]！我真高兴你平安回来了。\n城堡开始摇晃的时候，我还以为最坏的情况要发生了。\n我真庆幸自己敲响了那口钟。我救了{i}那么{/i}多条命！
6029	我承认，我也开始担心了。\n之前我们分开的时候，要是让你害怕了，我很抱歉。\n但多亏了那些匕首，他们根本不堪一击。
6030	不骗你，我差点就没命了。\n要不是格瑞兹，我肯定就完蛋了。\n我还一直以为自己更喜欢独自潜行呢。呵。
6031	我很高兴你坚持到了最后，[firstname]。\n我总觉得，帮你是个正确的决定。\n过了今天，我就能安心地知道自己选对了。
6032	这时，我看见乌尔里克从另一边朝我走来。{w}\n看到他还活着真好。看得出他特别开心。{w}\n我一到场，房间里所有的紧张与担忧仿佛都烟消云散了。
6033	一切按计划进行吗？\n我敢打赌，你肯定有不少有趣的故事要讲。\n不过还是留到以后吧，我们还有很多事要做。
6034	能再次见到你，真是个意外的惊喜，[firstname]。\n你肩负着扳倒三人执政团的那份荣耀。\n带着这份勋章骄傲地活下去吧。你引领世界走向了完美的未来。
