7001	瓦莱莎的忠诚剧情已解锁。{w}\n它将在第四幕完成后开放。{w}\n忠诚剧情可以从反抗军总部的作战桌开启。
7002	一到我的私人居室，我就把剑靠在床边。{w}\n卸下那份重担的感觉真好。可惜这份轻松转瞬即逝。{w}\n我在床上坐下，想着接下来几天会发生什么。
7003	一场决定阿拉林西亚命运的锦标赛。一个帮我们攻打巴尔泰乌斯的同盟。{w}\n竞技场之战后不到一两天，我们就要启航奔赴决战。{w}\n我们会赢吗……？还是会灭亡？我问那把剑时，它什么也没显示。
7004	我在床上坐下，决定不再尝试使用那把剑。{w}\n无法得知答案的焦虑几乎让人难以承受。{w}\n它本该如我所愿。是我不够强吗？
7005	那把剑太神秘了，我大概永远也不会明白。{w}\n我躺下，今天的事已经够多了。一切都疯狂得很。{w}\n每当我以为能松口气，我们又被推入新的冲突。
7006	但这场冲突显然在我们队里造成了分裂。{w}\n普洛和乌尔里克互相对立？维维安和德雷库也是。{w}\n也许这是给我们的一课：伤亡无法避免。
7007	我闭上眼，心中抱定坚定的决心。{w}\n不。我的同伴们明天谁都不会死。他们都会活下来。{w}\n我们都是幸存者，而且我们会一直如此。永远。
7008	然而，我并未入睡，而是发现自己来到一个熟悉的地方。{w}\n这和我当初在佩雷格里诺入睡后抵达的地方一样。{w}\n这绝不是随机的梦。我来这里一定有目的。
7009	我只知道这里是三人执政团的议事厅。{w}\n我心中毫无怀疑。可我为什么会在这里……？{w}\n不止一次，而是两次？一定有原因。
7010	背上的剑沉甸甸的，我缓缓将它拔出。{w}\n我能感觉到它涌动着能量——正在对什么作出反应。{w}\n我注意到他们议事厅后方的那尊神像。原来就是它。
7011	可那把剑为什么会对那种东西有反应……？{w}\n它不像我见过的任何灵魂神像。那到底是什么……？{w}\n我感到一股强烈的牵引。几乎像是别无选择，只能靠近它。
7012	我朝神像迈出缓慢而沉重的步子，感觉有目光落在我身上。{w}\n不止一两双。几乎像是整个阿莱斯蒂亚都在注视着我。{w}\n我能感觉到同伴们就在我身后，仿佛在鼓励我。
7013	这助我向前，尽管我感觉到神像散发出的抗拒。{w}\n为什么我会对不想接纳我的东西感到如此强烈的牵引……？{w}\n不顾那份抗拒，我硬撑过去，继续凭本能行动。
7014	好。履行你的使命。\n做你注定要做的事。
7015	那是三人执政团的声音。{w}\n上次来这里时我就记得。{w}\n但我完全不明白他们说的“使命”是什么意思。
7016	但我无法否认自己的本能，继续向前。{w}\n没过多久，我就站在了神像前。{w}\n它散发着纯粹的恶意与纯粹的邪恶。让我满心恐惧。
7017	我低头看着自己的剑。我是注定要毁掉它吗……？{w}\n我困惑于自己为何要照三人执政团的吩咐去做。{w}\n正是这份矛盾，让这场“梦”结束，把我猛地惊醒。
7018	我惊恐地坐起，捂着胸口，大口喘气。{w}\n我望向靠在床边的剑。发生了什么……？{w}\n感觉像一点时间都没过去，可已经是第二天早晨。
7019	真是我需要的。大战前一点休息都没有。{w}\n这趟旅程中，命运一直在残酷地戏弄我。{w}\n但我必须继续走。我不能屈服。很快就结束了。
7020	我起身，把剑绑到背上。{w}\n仿佛掐准了时机，我听到敲门声，接着门就被推开了。{w}\n德雷库走进来，似乎并不在意我是否愿意见他。
7021	轮到你了，[firstname]。
7022	轮到我了……？
7023	我们正把你们一个一个送往竞技场。\n这样你们就不太会想从我们手里逃跑。\n你是最后一个，所以差不多该开打了。
7024	我点了点头。全都说得通。
7025	我建议你别浪费太多时间。\n但准备好之后就去竞技场吧。\n我和几名卫兵会跟着你。
7026	哦，还有，祝你好运。你会需要的。\n整个国家都会看着，为你欢呼。\n但是为你的胜利还是为你的死亡，还不好说。
7027	他背靠墙壁，双臂交叉。{w}\n这一切真的在发生。一场决定国家命运的战斗。{w}\n我想等我准备好战斗时，就去竞技场。
7028	热气透过窗户灌进来，几乎让人无法忍受。{w}\n昨晚还不算太糟，但现在是早晨，我能感受到那种酷热。{w}\n很高兴我们不会在这个国家待太久了。我可永远受不了这地方。
7029	这些看起来很舒服，可惜我没时间可浪费。{w}\n我得尽快赶到竞技场参加锦标赛。{w}
7030	要不是这房间这么热，我就回去睡了。{w}\n哦，还有，我想我们还有场锦标赛要打。
7031	那是一本关于决定领袖归属的竞技场战斗的书。
7032	床头柜上放着一本书。{w}\n看起来是关于竞技场战斗的。{w}\n不过不是普通的战斗。是决定领袖归属的那种。
7033	正是我今天要参加的那种战斗。{w}\n我在想这是不是故意放在这里的。{w}\n毕竟我们确实是中了德雷库的算计。
7034	我和德雷库以及他的一些士兵一起前往竞技场。{w}\n那是一座庞大高耸的建筑，几乎让城堡都相形见绌。{w}\n它更宏伟也说得通。阿拉林西亚的一切都与战斗有关。
7035	好了，我们到了。\n你进去就会找到你的同伴。\n之后，你们都会被带到一间私人房间。
7036	进去之后，你们会有片刻时间做准备。\n但我说，接下来一两个小时内，战斗就会结束。\n如果双方都准备充分，这种战斗不会持续太久。
7037	他双臂交叉，轻蔑地看着我。
7038	你也许想知道，既然你站在我的对立面，我为何还要这么做。\n答案是，向敌人施予善意是我的天性。\n我不会冷血地杀人。我会哀悼你，并尊崇你的记忆，[firstname]。
7039	为自己的信念而死，是高尚的。\n也许你的记忆会激励后世的人。\n那些后人，也会像你一样被杀死。
7040	他上前一步，直勾勾地盯着我的眼睛。
7041	我不认为自己会输给维维安。\n我杀过比他强得多的人。\n有人会说你的选择很愚蠢。
7042	他微微一笑，轻声笑了出来。
7043	但我不是那种人。\n就像我说的，我以善意对待敌人。\n你也许已经明白了，这正是我举办舞会的原因。
7044	但舞会结束了，所以我必须另寻方式表达善意。\n那就是在竞技场给你一个迅速、无痛的结局。\n你愿为信念而死。能助你如愿，是我的荣幸。
7045	说完这些刻薄的话，他走进了竞技场。{w}\n卫兵封住了所有退路，我别无选择，只能跟上。{w}\n我们绝不可能会输。我们有乌尔里克。他能与德雷库匹敌。
7046	我必须再次感谢你向我效忠，[firstname]。\n乌尔里克看似很强，但我们会赢下这场战斗——我知道。\n我蒙着眼都能做到。我击败过比他更强的人。
7047	不过，我们必须确保对他们施以善意。\n他们愿为自己的事业而死，所以我们是在赐予他们礼物。\n不要冷血地杀戮。你必须哀悼他们，永远不忘。
7048	这些战斗不是无谓的杀戮。其中自有荣誉。\n维维安也许觉得我们野蛮，但那与事实相去甚远。\n我们只是希望国家掌握在强者手中。
7049	也许这就是三人执政团至今未能征服我们的原因。\n如果这个国家变得像大陆一样，我就不敢这么说了。\n理想只能带你走到一定程度。之后必须靠力量引领。
7050	他朝我微笑，脸上是自信的神情。
7051	而我们拥有力量。\n里面见，[firstname]。
7052	说完那些话，他走进了竞技场。{w}\n卫兵封住了所有退路，我别无选择，只能跟上。{w}\n我们绝不可能会输。德雷库未尝败绩。我们会赢得他的效忠。
7053	竞技场高耸在我面前。它一定能容纳数千名观众。{w}\n据我听到的一切，开战时每个座位都会坐满。{w}\n我满心焦虑与恐惧。我真的能在如此众目睽睽之下发挥好吗？
7054	索维望着大海，看着泛起的涟漪与波浪。{w}\n他保持沉默，引起了船长的疑心。{w}\n船长走向索维，想聊聊天打发时间。
7055	应该不会超过几个钟头了。\n但我得问一句——你去阿拉林西亚做什么？
7056	你不知道大概对你更好。\n我不想把别人卷进我的麻烦里。
7057	卷进来吧。我们还能做什么……？\n你付了我十倍的价钱，只载{i}你{/i}一个人。\n你怎么能指望我不起疑？
7058	我指望你做你拿了钱该做的事。\n其他都是多余的，你不觉得吗？
