9101	哇——小心你在干什么！\n你差点把我杀了，小鬼。
9102	非常抱歉！ \n我以前从没用过巨剑。
9103	我觉得你以后还是别用了。
9104	我们走进佩雷格里诺时，迎面而来的是一场争吵。{w}\n平时我会四下看看酒馆，但这场争吵似乎相当激烈。{w}\n愤怒的酒保似乎在冲面前一个恼火的男人大喊。
9105	绝对不行！想都别想！\n把那封信撕成碎片还给达梅克！\n我不会放弃我心爱的佩雷格里诺，普洛。
9106	看来他是在跟普洛说话。就是我们来这儿要见的人。{w}\n不知为何，我觉得他异常眼熟。却说不清为什么。
9107	艾伦，你{i}最好别{/i}试探我。\n这是为了阿莱斯蒂亚的利益。别自私。\n他不会做出违背我们最大利益的事。
9108	如果你不答应，他会切断你的资金。\n你就维持不下去，会倒闭的！\n你知道，这地方可不怎么适合开酒馆。
9109	酒保一定就是艾伦。{w}\n他似乎正承受着普洛的威胁。
9110	我会想办法的！我必须想办法。\n这地方是我的家……
9111	我们不是要你搬走。\n你只要让达梅克做他想做的事就行。
9112	我决定退到一旁，看着事态发展。{w}\n尽管看起来火爆，但我怀疑不会升级成暴力。{w}\n而且既然我退在后面——就算真打起来——我也能安然无恙。
9113	你是说把这地方变成兵营！？\n它一直以现在的样子为反抗军服务得很好。\n一个中立的会面场所——这才是你们当初想要的！
9114	现在我们要的是别的东西。\n瓦利诺斯将来需要一道防线。\n把一支军队驻扎在这儿，就能保护整个村子。
9115	你知道瓦利诺斯将来会重新迁回。\n你想让他们坐在那儿，任人宰割吗？\n看着我的眼睛，告诉我你的酒馆值得用那些人的命来换！
9116	我——我不知道。\n总该有个两全其美的办法。
9117	我们没时间浪费了！\n你不知道的话我告诉你，我们马上就要开战了。\n这样的决定{i}必须{/i}做出来。
9118	可是——！
9119	我决定在他们吵得更凶之前插进去。{w}\n他们到底在吵什么？我选择先问这个。{w}\n艾伦嗤了一声，普洛则对我露出狡黠的微笑，仿佛我的插话正合他意。
9120	达梅克要我关掉佩雷格里诺！\n他想把它变成什么愚蠢的兵营。
9121	这是为了瓦利诺斯的安全，你知道的！\n有一支军队在这儿，村子就能安全……\n未来的袭击可以在开始之前就被阻止！
9122	你是指拿我的家当代价！\n我拒绝这么做——你逼不了我！
9123	你表现得像个孩子，艾伦！\n我说过了，你还可以住在这儿。\n只是它不再是酒馆了而已。
9124	可它本该就是那样的，普洛。\n那才是反抗军想要的。给两国中立的地盘。\n你不能因为想要别的东西就改变主意！
9125	这正是我们{i}可以{/i}改变主意的原因！\n艾伦，别固执了。这里可是人命关天！\n看着我的眼睛，告诉我你的酒馆值得用那些人的命来换！
9126	可是——！
9127	没等他说下去，普洛就打断了他，然后直视着我的眼睛。
9128	嘿，[firstname]，说说你的意见。\n没有长老，{i}你{/i}就是管艾伦的人。\n这地方仍属瓦利诺斯管辖。
9129	嘿，[firstname]，说说你的意见。\n没有长老，{i}你{/i}就是管艾伦的人。\n这地方仍属瓦利诺斯管辖。
9130	还是说你不知道佩雷格里诺的秘密？
9131	佩雷格里诺的秘密？他是什么意思？{w}\n我看向瓦莱莎和福泰姆，他们耸了耸肩。{w}\n他一定是从我背上的剑认出了我。
9132	当年你们的长老和马泽奥缔结条约的时候？\n嗯，他们也不是一上来就互相信任。\n双方都怕自己走进陷阱。
9133	那最好的办法是什么？各让一步，折中会面。\n没错。这地方就是为了反抗军的秘密会议而建的。\n但情况在变。瓦利诺斯{i}理应{/i}有一支军队来保护它。
9134	看来反抗军也希望瓦利诺斯重新迁回。{w}\n这让我安心了些。我原本担心他们会把它轻易抛弃。{w}\n这里的顾客看起来都挺开心，但瓦利诺斯{i}确实{/i}能从一支军队中受益。
9135	我琢磨着他刚告诉我的那个“秘密”。这倒说得通。{w}\n开在森林正中的酒馆可不是做生意的理想地点。{w}\n达梅克一定在往艾伦口袋里塞钱，好让这里满足反抗军的需求。
9136	别告诉我你在考虑这件事，[firstname]。
9137	别告诉我你在考虑这件事，[firstname]。
9138	真是把我架到火上烤。希望这不是常有的事。{w}\n我不觉得这是该由我做的选择，但眼下的情况——确实如此。{w}\n迈勒斯辞去了长老之位，在我选出继任者之前，由我掌管。
9139	这倒提醒了我。我还得在瓦莱莎和福泰姆之间做选择。{w}\n不过，最好还是一步一步来。首先——佩雷格里诺。{w}\n我摆出一副深思熟虑的样子，但其实，我是不知道该说什么。
9140	从逻辑上想一想。\n如果这里是兵营，瓦利诺斯就会安全。\n我们会{i}替{/i}你们击退三人执政团的军队。
9141	现在或许已经太迟，但我们可以为将来打算。\n达梅克是在向艾伦{i}请求{/i}，但你{i}可以下令{/i}。\n我们一到马泽奥，他就会等着要个答复。
9142	普洛知道的比我最初以为的多得多。
9143	他说得有道理，[firstname]。\n严格来说，你掌管着整个国家。\n如果听起来像是在给你施压——确实是在。
9144	他说得有道理，[firstname]。\n严格来说，你掌管着整个国家。\n如果听起来像是在给你施压——确实是在。
9145	我们有很多事要做。不能把时间浪费在无聊的争吵上。\n帮他们解决这事，这样我们才能谈{i}重要的{/i}事。
9146	这一切发生得太快，我连思考的时间都没有。{w}\n感觉很不真实，几乎像置身梦中，或是幻象里。但它是真的。{w}\n每次我试图整理思绪，都会立刻被打断。
9147	可是没理由把它变成兵营啊！\n如果你们赢了这场战争，阿莱斯蒂亚就会安全和平。\n达梅克太仓促了——他头脑不清醒。
9148	[firstname]，我求你了。 \n别把我的家夺走。
9149	[firstname]，我求你了。 \n别把我的家夺走。
9150	所有人都盯着我，等着我做决定。{w}\n他们注视的目光让我焦虑，身体也绷紧了。{w}\n也许在决定之前，我该先征求些建议。
9151	听着，我已经跟你说过快点。\n在这里驻扎军队没有任何坏处。\n艾伦只是在无理取闹，抗拒改变。
9152	你有机会证明自己是个能干的领袖。\n别在他的要求下屈服，别给他想要的。\n一个称职的领袖做的是对{i}所有人{/i}最好的事。
9153	做选择时要想着阿莱斯蒂亚，而不是艾伦。\n这条建议在你每次需要做决定时都会有用。\n一味迎合个别人，是招来怨恨的好办法。
9154	哇，你真的想听我的意见？\n我想{i}确实{/i}有责任协助你，但我很意外。\n我本该只在幻象的事上指引你。
9155	如果非让我选，我会让这地方保持原样。\n战争结束后，瓦利诺斯，乃至整个世界，都会安全。\n我们何必在扳倒三人执政团{i}之后{/i}还训练一支军队？
9156	如果我是长老，我会致力于维持我们的独立。\n那意味着置身冲突之外，就像我们几千年来一直做的那样。\n站在反抗军这边，在这里驻扎军队，会把我们卷进未来的战争。
9157	直到今天，连{i}你{/i}都是在独立的瓦利诺斯长大的。\n我能理解暂时的结盟，但之后我们该回归常态。\n说真的，我觉得这想法有点侮辱人。我们能照顾好自己。
9158	这局面至少可以说很有意思。\n但这不代表正确的决定难做。\n我们该与反抗军结盟，并在这里驻扎军队。
9159	如果我们的长老当初这么做了，瓦利诺斯就会安然无恙。\n在我看来，我们该朝着统一阿莱斯蒂亚的方向努力。\n那样这次就能救我们。将来也能。
9160	不管怎样，我知道你还需要选一位新长老。\n如果你心里已经有人选，那就尽量照顾{i}他{/i}的想法。\n重要的是，留给他们的国家要让他们引以为傲。
9161	我不能让瓦利诺斯将来毫无防备。{w}\n我必须竭尽所能防止未来的袭击。{w}\n作为代理长老，我的第一道命令就是把佩雷格里诺军事化。
9162	哼——我还以为你会更聪明些，[firstname]。\n抢夺别人的家？和三人执政团没什么两样。\n希望你能明白这会给人什么印象。
9163	哼——我还以为你会更聪明些，[firstname]。\n抢夺别人的家？和三人执政团没什么两样。\n希望你能明白这会给人什么印象。
9164	出于尊重，我不会跟你争。\n瓦利诺斯长久以来都是我的家，我爱这里的人。\n看来我们{i}俩{/i}都要在这件事上毫无发言权地失去自己的家了。
9165	他抱起双臂走开了，让我不禁心生愧疚。{w}\n就这样结束了……？我的话被当作法律了吗？{w}\n我觉得自己还没完全领会我权力的分量。
9166	艾伦立刻屈服，说明他之前只是在虚张声势。{w}\n或者至少——他只是嘴上强硬——想吓唬普洛。{w}\n说到普洛，他转向我，绽开一个大大的笑容。
9167	我不能把艾伦的家夺走。那是错的。{w}\n我们得另想办法保护瓦利诺斯。{w}\n强行没收财产会给人留下坏印象。
9168	我们不屑于那种做法。我们不像三人执政团。
9169	你是认真的吗！？拜托！\n你不能就这样让你的村子毫无防备……
9170	好了好了，普洛。是你把他牵扯进来的。\n我们得把他的决定当作法律——规矩就是这样。\n太感谢你了，[firstname]。这值得庆祝一下！
9171	好了好了，普洛。是你把她牵扯进来的。\n我们得把她的决定当作法律——规矩就是这样。\n太感谢你了，[firstname]。这值得庆祝一下！
9172	艾伦跑开去准备酒水了。{w}\n普洛抱起双臂，皱着眉看着我。
9173	真是{i}太{/i}感谢你了！\n没有你，那事会没完没了。\n乌尔里克说得对。我们还有别的事要处理。
9174	他走向附近的一张桌子，路上和乌尔里克击了个掌。{w}\n那个大个子看着我，点了点头，表示赞许。{w}\n但之后，他也朝那张桌子走去。是要开会了吗？
9175	才刚认识，你就已经成了我的眼中钉。\n算了。我只希望你别为那个选择后悔。\n要是不后悔，那就等着后代{i}恨{/i}你吧。
9176	算了。我想我该往好处看。\n至少他们村子再次烧起来的时候，还能喝上一杯。
9177	他的讽刺我记下了，而那玩笑开得太不是时候。{w}\n他冲乌尔里克耸耸肩，走到附近一张桌子旁坐下。{w}\n片刻之后，乌尔里克也跟着坐了过去。是要开会了吗？
9178	我朝瓦莱莎和福泰姆挥了挥手，然后走向那张桌子。{w}\n片刻之后，我们都坐到了一起，互相交换着眼神。{w}\n我们等着有人打破沉默，不知道接下来会发生什么。
9179	乌尔里克。
9180	普洛。
9181	我就想你可能会在这儿。\n那达梅克一定知道新计划了？
9182	他以为你在偷懒。\n既然我来了，我想这算是说对了一半。
9183	别担心，我早就计划好了。\n你可以怀疑我，但一切都成了。\n我们在这儿——齐聚一堂，准备好谋划了。
9184	我得尽快把你们全都带回达梅克那儿。\n我们需要采取些行动，筹划最后一场进攻。
9185	他看了看我，又看了看我背上的剑。
9186	你会接受相当严格的训练。\n达梅克希望你尽快掌握那把剑。
9187	那么，我已经跟你说过他们在马泽奥发现的那尊精灵神像了。\n达梅克想利用你，还有那把剑，来汲取它的力量。\n他认为这能让我们更有机会打赢这场战争。
9188	如果你还不知道，马泽奥发现了一尊新的精灵神像。\n达梅克认为我们可以利用你，还有那把剑，来汲取它的力量。\n他认为这能让我们更有机会打赢这场战争。
