2001	我看向瓦莱莎和福泰姆。她没事，他却在发抖。{w}\n他回头瞥了我一眼，我点点头，让他知道一切都会好起来。{w}\n没过多久，那副铠甲就来到了我们所在的位置。
2002	我们全都紧贴着墙壁，它就站在我们中间。{w}\n它似乎看不见东西，完全不知道我们在这里。真奇怪。{w}\n它甚至把头转向两侧，直勾勾地看着我们却毫无反应。
2003	站岗守了一两分钟后，它转过身走开了。{w}\n它的脚步声在隧道中回荡。响亮、金属质感、空洞。真吓人。{w}\n但当它走远后，我们全都松了口气，放松了身体。我们现在安全了。
2004	那是什么……？
2005	三人执政团的荣誉卫队。\n这座地下建筑群就是他们建造的。\n我们认为最好……无论如何都别去干涉他们的行动。
2006	为什么……？
2007	他们几乎就像是管理员一样，所以我们由着他们去。\n我们唯一能确定的是，他们正在违抗自己的主人。
2008	真的吗？
2009	是啊。至少看起来是这样。\n他们没有去寻找神像，而是建造了一个乌托邦。\n我觉得那是他们体内那些灵魂的选择。
2010	灵魂……？
2011	是啊。他们是被出埃及之刃创造出来的。\n里面的灵魂是他们那场残暴占领的受害者。
2012	对。那就跟[firstname]说的一样。\n等等——占领的受害者……？
2013	对。那就跟[firstname]说的一样。\n等等——占领的受害者……？
2014	是啊。说来真的很悲哀……\n他们想再次活下去，所以建了一个家。
2015	瓦莱莎神情悲伤，后退了几步。{w}\n不用天才也能看出她在想什么。{w}\n过了几分钟，我们的眼睛已经适应了。
2016	各位，抱歉了。\n那些东西很脆弱，很不结实。\n我们只要稍微碰一下，它们就会散架。
2017	等等，真的吗……？
2018	是啊。里面什么都没有。\n它们完全由灵魂能量驱动。\n一开始它们很强，但现在很弱。
2019	就像是随着时间流逝而退化了一样。\n谁知道呢，也许我们甚至能用那把剑给它们供能。\n有点讽刺，对吧？用他们自己的力量来对付他们。
2020	这一切也太复杂了……
2021	是啊，我承认，就算是我也不是什么都懂。\n但如果我们不继续前进，就永远到不了那一步。
2022	他朝隧道的尽头示意。
2023	那么，我们走吧……？
2024	我们全都点头，继续在隧道中前行。{w}\n不过，达梅克似乎心不在焉。他心里有事。{w}\n我想，即便是他这种地位的人，也不可能事事都了然于胸。
2025	我们继续前行，大家各自聊着天。{w}\n也许再跟达梅克多聊聊会是个好主意。{w}\n毕竟我们似乎还有一段路要走。
2026	目前无法访问此内容。\n如果显示 X，你必须先完成前面的心灵交流。\n如果显示对勾，你必须继续下一个心灵交流。
2027	我能看到隧道尽头有个临时搭建的门洞。{w}\n那一定是反抗军总部的入口。终于到了。{w}\n虽然还有点远，但总算出现在视野里了，我很高兴。
2028	怎么了，腿酸了吗？
2029	没有！完全不是。\n我只是有点喘不过气。\n这下面是不是有点闷，还是……？
2030	确实有点。\n别担心，你会习惯的。\n要我说，为了隐私，这点代价算小的了。
2031	好吧……
2032	隧道两侧排列着火把，刚刚点燃。{w}\n要让这些隧道保持通行，肯定需要大量的维护。{w} \n我可不想在火把熄灭的时候待在这下面。想想就可怕。
2033	谢天谢地，它们似乎没有熄灭的危险。{w}\n我们大可以放心地在这里待上一阵子。{w}\n不过，这似乎不在我们任何人的计划之中。
2034	地上铺着木板，几乎像是路面一样。{w}\n不过，它也只比真正的地面舒服一点点。{w}\n看起来更多是为了美观，而不是为了舒适。
2035	湿气凝结的水滴落在木板上，让它们开裂。{w}\n看来它们已经在这里很久了，有明显的侵蚀痕迹。{w}\n据我所知，这些隧道大概有将近二十年的历史了。
2036	嘿，瓦莱莎，小心脚下！
2037	嗯？
2038	这里有块凸起。我差点绊倒。
2039	哦，别担心，我没事的。
2040	片刻之后，她绊了一下。{w}\n这显然说明她无视了他的警告。{w}\n他大笑起来，兴致勃勃地继续往前走。
2041	这事儿就别提了。
2042	我们沿着隧道前行，我走到达梅克身边。{w}\n我问他心里在想什么，身后的人给我们留出了空间。{w}\n我很感激他们的体谅，我们终于有了独处的机会。
2043	我心里在想什么……？\n哦，不是什么大事。\n对了——你能保守秘密吗？
2044	哦，太好了。\n有个能说说话的人真好。
2045	又来这套恭维……？\n你要知道，你已经给我留下好印象了。\n你再这样下去，我可能就要误会了。
2046	嗯，不是什么坏事。\n我只是想找个能倾诉的人。
2047	嗯，关于那件事……
2048	他脸红了，尴尬地原地挪动着脚步。{w}\n我不确定他为什么这么轻易就信任了我，但我并不抱怨。{w}\n有时候，身居高位的人很难有可以倾诉的知己。
2049	关于刚才那副铠甲……\n我觉得我的谨慎把大家都吓到了。\n你我之间说句实话——那有点夸张了。
2050	就像我说的，那些东西很脆弱，很不结实。\n我只是不想让任何人把它们撞倒，你懂吗？\n如果我们毁掉其中一个，里面的灵魂会怎么样……？
2051	其实，那是个好问题。
2052	我想找到办法{i}解放{/i}那些被困在里面的灵魂。\n直觉告诉我，毁掉它们做不到这一点。\n这就是我让大家别去碰它们的唯一原因。
2053	它们没有恶意，只顾自己的事。\n我认为我们也该以同样的礼数对待它们。\n至少，在我们找到让它们全部获得自由的办法之前是这样。
2054	虽然它们不为三人执政团效力，但它们依然被困着。\n没有人该被逼到那种境地。它们和我们一样。\n是家人、朋友的灵魂。是无辜占领受害者的灵魂。
2055	他长长地叹了口气，仿佛能宣泄出来是天赐的恩惠。{w}\n我看得出来，这件事他已经憋在心里很久了。
