3480	但迄今为止，每一次起义都失败了。\n而这，有[firstname]在，我们必将它改变。
3481	但迄今为止，每一次起义都失败了。\n而这，有[firstname]在，我们必将它改变。
3524	那是我们的文化。我们全都拥有这种能力。\n王室正是借此和平繁荣地生活。\n一切危险都逃不过我们的预见。没有“偶然”。
3240	不。放他们走。\n我们不能冒险再被引进陷阱。\n他们把我们打得太惨了。我们得尽量挽回损失。
3300	你在睡梦中说过那个名字。\n你呼唤的是他，但回应的只有{i}我们{/i}。\n他活着。你睡着时，我们出手救了他。
3330	灵像已不复存在。它的力量已被释放。\n它也许还会发光，但很快就会黯淡。毫无生气。\n力量必须有处存放。这样才不那么浪费。
3357	你们这样理解，我们并不责怪。\n以你们当时的处境，那完全说得通。\n但没错，你们错了。大错特错。
3412	这就是我们需要一个声音的原因。\n我们承受了永恒的苦难，却无法开口。\n只能被迫旁观，嘶声呼救却无人理会。
3418	随着时间推移，我们被迫适应。我们改变了。\n灵像是我们渴望向外传信的显现。\n它们赋予了我们能力，哪怕极其微弱，也能向你们“说话”。
3438	王室王位的合法继承人。吾王。\n在这场夺回我们世界的战斗中，我将为你效力。\n我们将{i}一同{/i}摆脱他们的掌控，重获自由。
3443	这太过了。{w}\n我后退了几步，不知所措。\n这种事，怎么可能指望我消化得下？
3487	我们是唯一有能力完成这个目标的人。\n不会再有第二次机会。再无先知，再无剑。\n我们要让他们看到，他们那个{i}纯净{/i}世界的构想是有缺陷的。
3513	我们都回到了作战桌旁，纷纷松了口气。{w}\n达梅克那番话讲得真好。它帮反抗军重新找回了希望。{w}\n但要赢下即将到来的战斗，他们需要的远不止言语。
! 3515 经核不改：现译已是“用那股灵力来创造先知”，与工单建议逐字一致，系早前批量修复已到位，无需再改。
3538	他们将无法独立思考，甚至完全无法思考。\n国王之所以能做到，是因为他自小与那股力量一同成长。\n就像我们的文化一样。太晚获得它，会对心智造成严重破坏。
3550	若你们想动用这股力量，就没有别的办法。\n动用起来威力强大——只是波及有限。\n我会帮助[firstname]执行他决定的方案。
3561	他们也能帮我们制定策略。{w}\n但他们真正的用处会在战场上显现。{w}\n预警每一次袭击，防住每一次伏击。
3585	但他也告诉我，效果不会立刻显现。{w}\n接下来一天左右，得有人盯着这些尸体。{w}\n当他们醒来时，会感到恐惧，而且{i}非常{/i}困惑。
3217	记住我的仁慈，先知。\n下一次，你可就不会这么走运了。
3279	剧痛从胸口的伤口辐射开来，但我几乎已经习惯了。{w}\n索维想加重伤势的企图显然失败了。还是说……？{w}\n我记得自己在消散那一刻脑中的念头。
3321	我伸手把达梅克扶起来。他哼了一声。{w}\n他的腹部没有任何伤口。什么都没有。{w}\n这得有个{i}正经{/i}的解释，而且要快。
3360	他会把灵界的{i}一切{/i}都告诉我们。{w}\n悬置已久的历史疑问——终于有答案。{w}\n他们的目的是什么，又为什么要影响我们？
3542	乌尔里克说得对。这里的选择不止一个。{w}\n把我们的族人推入行尸走肉般的活法，并不合适。{w}\n如果战后他们的心智消亡，他们就无胜利可言了。
3583	但我心里有一部分感到难过。把他们推入充满痛苦与苦难的未来。{w}\n战争需要非常手段，而这似乎确实是当下最好的选择。{w}\n“萨鲁斯”和我站在尸体前，注视着这触目惊心的景象。
