901	{image=icons/651.png} \"其实我很期待去看看这个世界。\"
902	{image=icons/651.png} \"它不只是剑刃。它只是看起来像而已。\"
903	{image=icons/651.png} \"他们的走狗用它毁了我们整个村庄。\"
904	{image=icons/651.png} \"它窃取生命来壮大他们的军队，瓦莱莎。\"
905	{image=icons/651.png} \"如果我们想赢，可能就得这么做。\"
906	{image=icons/651.png} \"不，我绝不会像他们那样用它。\"
907	返回
908	回放
909	历史
910	跳过
911	自动
912	保存
913	快速保存
914	快速读取
915	设置
916	开始
917	读取
918	偏好设置
919	结束回放
920	主菜单
921	关于
922	帮助
923	退出
924	返回
925	版本 [config.version!t]\n
926	使用 {a=https://www.renpy.org/}Ren'Py{/a} [renpy.version_only] 制作。\n\n[renpy.license!t]
927	第 {} 页
928	自动存档
929	快速存档
930	{#file_time}%Y年%m月%d日 %H:%M
931	空存档位
932	<
933	{#auto_page}A
934	{#quick_page}Q
935	>
936	显示
937	窗口
938	全屏
939	回退侧
940	禁用
941	左
942	右
943	未读文本
944	选择之后
945	转场效果
946	主菜单背景
947	默认
948	上次地点
949	文字速度
950	自动前进时间
951	音乐音量
952	音效音量
953	试听
954	语音音量
955	全部静音
956	对话历史为空。
957	键盘
958	鼠标
959	手柄
960	回车
961	推进对话并激活界面。
962	空格
963	推进对话，但不会选择选项。
964	方向键
965	在界面中导航。
966	Escape
967	打开游戏菜单。
968	Ctrl
969	按住时跳过对话。
970	Tab
971	切换对话跳过功能。
972	Page Up
973	回退到之前的对话。
974	Page Down
975	前进到之后的对话。
976	隐藏用户界面。
977	截取屏幕截图。
978	切换辅助{a=https://www.renpy.org/l/voicing}自朗读{/a}功能。
979	左键点击
980	中键点击
981	右键点击
982	滚轮向上\n点击回退侧
983	滚轮向下
984	右扳机\nA/下方按键
985	左扳机\n左肩键
986	右肩键
987	十字键、摇杆
988	开始、指南
989	Y/上方按键
990	校准
991	跳过中
992	菜单
993	点击继续
994	Winds of Change
995	故事与游戏：Klace\n美术：Feyvaras 和 Chase Emilio\n音乐：Fox Amoore 和 Joel Steudler\nRen'Py 编程：cyanic
996	{#weekday}星期一
997	{#weekday}星期二
998	{#weekday}星期三
999	{#weekday}星期四
1000	{#weekday}星期五
