1201	渲染器
1202	自动选择
1203	强制使用 Angle/DirectX 渲染器
1204	强制使用 OpenGL 渲染器
1205	强制使用软件渲染器
1206	NPOT
1207	启用
1208	节能
1209	帧率
1210	屏幕
1211	60
1212	30
1213	画面撕裂
1214	更改将在下次运行本程序时生效。
1215	性能警告
1216	此电脑正在使用软件渲染。
1217	此电脑未使用着色器。
1218	此电脑的图形显示速度缓慢。
1219	此电脑在显示图形时出现问题：[problem]。
1220	其显卡驱动可能已过时或无法正常运行。这可能导致图形显示缓慢或不正确。更新 DirectX 或许能解决此问题。
1221	其显卡驱动可能已过时或无法正常运行。这可能导致图形显示缓慢或不正确。
1222	更新 DirectX
1223	继续，再次显示此警告
1224	继续，不再显示此警告
1225	正在更新 DirectX。
1226	DirectX 网页安装程序已启动。它可能会在任务栏中最小化启动。请按提示安装 DirectX。
1227	{b}注意：{/b}微软的 DirectX 网页安装程序默认会安装必应工具栏。如果您不想要此工具栏，请取消勾选相应的复选框。
1228	安装完成后，请点击下方按钮重启本程序。
1229	重启
1230	选择要校准的手柄
1231	没有可用的手柄
1232	正在校准 [name]（[i]/[total]）
1233	按下或移动 [control!r] [kind]。
1234	跳过 (A)
1235	返回 (B)
1236	打开
1237	在文本编辑器中打开 traceback.txt 文件。
1238	复制
1239	将 traceback.txt 文件复制到剪贴板。
1240	发生了一个异常。
1241	回滚
1242	尝试回滚到之前的时间点，以便存档或选择其他选项。
1243	忽略
1244	忽略该异常，以便继续。
1245	忽略该异常以便继续。这通常会导致更多错误。
1246	重新加载
1247	从磁盘重新加载游戏，并在可能的情况下保存和恢复游戏状态。
1248	控制台
1249	打开控制台以调试问题。
1250	退出游戏。
1251	脚本解析失败。
1252	在文本编辑器中打开 errors.txt 文件。
1253	将 errors.txt 文件复制到剪贴板。
